wallet,roi,tradingFrequency,activityLevel,volatility,sharpeRatio
DJWww3Mc4KAAG7Yb2BNF31gTtV2syqbTWRQ4Ze7Jf8fm,3.06%,12.38 trades/day,[object Object],66.5564,0.3524
5eqr5rt2yBXxkExZcL4CcwfDyncaKreKay7gUewvXQoZ,96.32%,9.52 trades/day,[object Object],15.4306,0.3120
8RxichovRZe2oqBXK94qcZrmaBGzXvHw9edfTZwxPbqF,0.37%,5.10 trades/day,[object Object],168.4733,0.3909
7PTnZawFu5sdJhPdSRem9JwfZPc3fSac8ZKwbfgq5RUm,0.00%,4275.11 trades/day,[object Object],0.0088,0.0044
GuiU6MpLahPHSHYcsfSRjwLUm1AtZ9zP2eiLAkJMBjg,0.00%,876.52 trades/day,[object Object],0.1829,0.0752
HZKNi5RtCM16monmyFPjkSpJNFCKV7mjn3zeL2m7h4c9,-0.00%,52.46 trades/day,[object Object],2544.9491,0.3970
DvChMMhTPpVi4gkvD7SudAi5EYCcso8ujzXUDgb9cYDD,0.41%,168.40 trades/day,[object Object],0.3909,0.1047
F3q2jh2ND6mce6FZ5batkne49qUKxVeUroWfRDef51NF,-23.96%,109.97 trades/day,[object Object],172.0478,0.2440
GRNmroQhzsbZQX5VrGg3jir6kowEt3edfJTGZrH5rqT8,0.47%,82.00 trades/day,[object Object],52.4649,0.3065
J8fYZbmCnAL5WByigxqoum1disKUrZbsAmupfkXMvrmw,0.67%,140.86 trades/day,[object Object],1070.7000,0.3674
7qPAJGd1Kcc5CcrbL2299zEYyr8oiwUdjjHEg1qRhe5R,-2.15%,31.32 trades/day,[object Object],96.7041,0.3200
5U4GPFaCHgf3tvE3NTkTGLHPJBnXN7YCxGrs5Z8QpZwi,0.03%,945.11 trades/day,[object Object],0.0143,0.0072
HJgtTZZ925TDyE3qV9e5PE4YxqjQtrxB9hPq6mChLt2x,-50.38%,7.83 trades/day,[object Object],133.4819,0.2226
3dwQJy6nXB6SpzDBaz6hw7qcVCzepX6KNg5sPNw3hxHm,639.58%,102.20 trades/day,[object Object],3.4905,0.1460
GB5qDYxNYeGPmPZYbkNsMsQJXKZneJaNV1xWQg5YYkV2,27.51%,10.40 trades/day,[object Object],414.7680,0.2653
4ufwzx78TF7S9i5qdzajDCgrLJdTzh6KcK3xH9C6W4Dx,20.22%,42.22 trades/day,[object Object],23.1938,0.6515
EpN86HiWDbSXLiH1rKH7wsVsvAEvJoBtcikeimojCrUj,-9.19%,40.60 trades/day,[object Object],588.7922,0.5358
FiroGHatqK3vDQiL1zMMAa1G8bZWHsE71YT6Veuh99jG,6.31%,46.76 trades/day,[object Object],101.1906,0.2504
9T49q9AzQKSWJ6ydW86d2VvqY12vA6rr53hu6PfP8Z6q,-28.03%,39.18 trades/day,[object Object],585.7496,0.5402
6HAH4yMyT4NcWfwhd8eo6CgFa4wDjJfevnPDRbnifL6f,8.83%,46.52 trades/day,[object Object],42.3077,0.5179
9vEemeR2j8jnCECh1voxcKwgTsMjoeBNcPZm72MBMtv2,36.28%,9.22 trades/day,[object Object],285.6399,0.7559
DAb8UeDzmKsxv83veX8PKZCRvi2eZezjvCNXQrqsQfqC,-15.65%,14.72 trades/day,[object Object],4835.8661,0.2967
4cvNggTmaDuZJotmXaJd8Ezv1awDAooteaZsEJzLaSdi,-29.28%,35.30 trades/day,[object Object],65.6197,0.3568
fcRBVA4CJLkahmFUF5xuKfQBC43JPm3TBDuZM3MzLob,-23.38%,17.31 trades/day,[object Object],5314.8297,0.3071
Er4eKio3Pp9sQ4xf4uyMMArw5hds7jz25knzCHBFdTo9,-17.64%,13.85 trades/day,[object Object],5340.3935,0.3084
4x4vvHk6wruSeE6JkUp7NHf7UsZUfHeq7Bb9PwCaetCZ,0.00%,62.52 trades/day,[object Object],69.2766,0.4123
8K3ZWyzMmy9iffTvAzcTSvGmnbwSqmwab7bnvfV8fD7v,-25.11%,15.01 trades/day,[object Object],5064.9419,0.2987
57uu3PrrnpYeroNCiTNxaf2Ut8MDDQMwFbSeRGPdqqWG,-45.46%,40.14 trades/day,[object Object],108.4083,0.2667
AkZPUKGPKV1nZiTfTaFYnn4NMPUpGkiCaGwVTnqn92pg,-22.35%,18.47 trades/day,[object Object],5969.5055,0.3580
DhA6gg4b2DS4jY3XqKgipyAKWFQCZprcRHjScsDRSDvC,1.07%,18.13 trades/day,[object Object],3936.8171,0.2498
9ZLEAmDc1VLtPTmn1jnc6jQSxCLb2mBTNywtf8nAW6es,-13.96%,15.87 trades/day,[object Object],4191.9185,0.2472
7KxMaNvT9DjXSgnq99SMg3AEzk255ndQDN9guRBhGFqC,18.93%,7.29 trades/day,[object Object],119.1170,0.2874
2eFbxT27UoXnZwE8U3nR27DUEocTfNcsscDgrxVwGY5M,0.00%,13.97 trades/day,[object Object],6071.4519,0.3777
J9SHERoYRtXfHNQreVFMFb6fZUZA43q7J2tKkoVxAuwC,0.00%,15.49 trades/day,[object Object],6457.4500,0.4193
9rkqPRB7pKXLJTebkANCJF8haMVS42wNMQnS3WDnxsjj,-2.96%,14.89 trades/day,[object Object],3430.7032,0.2275
AzrzHUj3dN4XKUajhmEHYQixD6NSJMpLMEr2g2Bffd3t,-21.27%,10.10 trades/day,[object Object],4429.3814,0.2628
3dPpWnaqRmQHR9Cfdo9e13oLrAwsvHJFMEBDBBzmZmCf,12.34%,13.79 trades/day,[object Object],4839.7209,0.3075
GDimyuJSFEF3X1BMvPR4HQHymHL8D931TnMx8z5nhwan,-7.52%,17.08 trades/day,[object Object],4563.2745,0.2714
Bb2jGe6ighRjFgrpmpbjQHD8eJ3csCS6nBkCDnFKajx,-44.32%,39.67 trades/day,[object Object],530.8809,0.4416
4opEV2i8eE5tRAsYW3sk6QLpnouojuv2tcQrvnmKPccA,0.00%,15.78 trades/day,[object Object],5496.5283,0.3472
61bB5n4zpnejXVDHW16ANsa7zJ45wh7Y8u5LcAdrWAB4,-24.93%,10.39 trades/day,[object Object],5117.3343,0.3156
44Thg3xfbWh4gZLLqvMrWYRtXbPiad5o5PKtKyQMvKp1,0.00%,7.79 trades/day,[object Object],5067.8978,0.3526
3pPufo3rxKhz8XBw7YVv6FcxEHGNBsUvLfwZwnyzyRzv,-0.32%,9.93 trades/day,[object Object],1453.5991,0.4783
FxCZDL4z3hztgutdwEjNWYDSxFUytLvAUN7neuDXLauu,-24.48%,14.43 trades/day,[object Object],3729.2931,0.2154
CJvBCN9qjEU3UK7h41qiGYZFaKVcgkxxMwezkzhQKRFn,-20.75%,11.83 trades/day,[object Object],4961.0515,0.2931
DKhMycBEk2qQVjSWM7B5Gafj1g2kaFcDAzdbBNNbdKE1,5.01%,19.24 trades/day,[object Object],4931.3257,0.3337
ZifXZSG8RXrdcNawyAdYFhfQy8yP5Nt1G7ngBWxa885,-15.33%,13.28 trades/day,[object Object],4565.7303,0.2707
CUV3uYt4n72momXXK8MnRBLvrB6BAxokeAzGAHR1FauV,0.00%,19.17 trades/day,[object Object],5082.7728,0.3100
7zH2rL8j9ofN44JFHfRvscNmvQfyBKQJ5zwaoHLhN9ik,-19.89%,16.16 trades/day,[object Object],4272.4267,0.2446
Fh8DP4zpba4Ed18Ek1GhJV3WtioSjooSiTRDNb6jG4W2,-20.92%,13.28 trades/day,[object Object],4565.5855,0.2709
DpBHyER7rdyZPbHfAMmYuphV53RyyYxuduFTqLcSn7DT,2.06%,11.83 trades/day,[object Object],4813.3682,0.2829
APTVXUxBn8iLVK3CMHD2dod1aDHjNpX89d7ogEMpxHCu,2.98%,17.19 trades/day,[object Object],5468.7340,0.3458
3Quk2Bzk1duejMHLv6iYQY5qAFqs2XDUXEgWbbvViNeo,3.11%,25.61 trades/day,[object Object],6019.2803,0.3780
GN3uUHwnyfXwGv8pC9HvnT11mkDyy9gcv3wQ73sBJN3Z,7.29%,17.50 trades/day,[object Object],506.6735,0.4247
qtioiuGUDDqVp8V7qpQdzrm7Hs3v46VS8piFt8YRWVx,3.11%,15.46 trades/day,[object Object],5192.0381,0.3138
DG1ZHC6abrJbG36hUP5wZZ2iLpQY1FMGw9bMA8yaNeq3,-24.15%,11.23 trades/day,[object Object],96.2052,0.2427
H9ZtkEZWh6DeiGooUhZLSKbKsKzZTGS2fYMXeGSB4wnS,-5.72%,113.38 trades/day,[object Object],100.7000,0.2727
D9hfcu5YN6NwhivwtNPcX2tDLVmymh2yhvWEu2hf4Es3,0.00%,15.48 trades/day,[object Object],5713.4032,0.3511
GwW2ovJtsLFDureE672k8sWGKQGyMP3YCQWfGA1Pz4MS,35.87%,17.98 trades/day,[object Object],5836.8921,0.3775
4cdkXbxr3gJoyt8sNc3xmA2zTanT6pcxQx5NLEvMKjMN,-16.34%,123.00 trades/day,[object Object],18.5763,0.3064
5FJ5G93kJ5qPmfSGAswJqVtQXVGi8QUA8SVcUzDATQpW,-24.57%,36.06 trades/day,[object Object],2405.8184,0.3661
CLhaKfnmFenvq6AAaY34udCyYTKBY3YYxbB1hBsqQSgE,-0.50%,44.51 trades/day,[object Object],9858.2230,0.2888
yWHEFdfgbd5yWoEXbrMa8BjdtBRDTFNjcAQgFnkbwdt,-31.63%,16.69 trades/day,[object Object],118.8132,0.2627
FGB7fRuB3heo95Y8XYDDivJfcanrg3a2SZ5tvaoknyqa,11.55%,13.23 trades/day,[object Object],2717.6422,0.1681
2rXu4gve3kfY5iqmBgrzVXMgBftUWrgqXHxxJtTTrqXR,2322.91%,78.36 trades/day,[object Object],78.0383,0.1879
4DbBbjA4QpjTCBBVhoCXsqfaQDhTEoD9a4yH674jnfMd,11.41%,88.77 trades/day,[object Object],460.3279,0.2878
DAjkyJYCVRGv4um4sattgmDV7cxVfWxz4yXDmEUBFYSL,-7.51%,42.73 trades/day,[object Object],74.6703,0.3423
HvAwUQTRiJX9eyihK2mZPeAztCoVFKCKqFUkJXCcctWX,0.02%,11.47 trades/day,[object Object],4979.3366,0.3267
Bxi2L1sQ7C7zfeM8g7ss9zKWsdtMJNDNtqB21ivji4eN,34.70%,11.01 trades/day,[object Object],718.7619,0.3395
DygBZFmF6z16nXywkvM2X3PB4mgLiTSdwJisV1jcfwc2,-50.94%,90.28 trades/day,[object Object],2059.8976,0.3092
6VnUj4joN7wpPFp3J2wTZDVaPkD3jMhsaJiWFE9mFjRx,2.79%,18.71 trades/day,[object Object],5474.9320,0.3299
5yZMZrnJ935gTM2UqLjsXauE8D3nVDMFPVXkSQ8whgV4,0.00%,20.34 trades/day,[object Object],83.7484,0.3557
9QaSjHg8gK9XHc9hEurVhgD6je8DW861fSKHE7WCer3s,0.02%,15.85 trades/day,[object Object],5315.7000,0.3571
ETr1VwceXfu367kqqm4WvvUSaby4huGoHVoREcchbnkb,-0.00%,115.38 trades/day,[object Object],123.6714,0.2722
rMvifCa1QuvNkHYCxE2p4mpsLZeoMBwUA6WntUxHXuD,0.00%,15.62 trades/day,[object Object],5808.5185,0.3823
DiMt9yZsRRYXNMSoyZJoU6oSgDDXNDU6apCzA5Xo9d9u,34.11%,10.19 trades/day,[object Object],3947.6583,0.2795
99Na1s4Z8ozc19Xu5UnNskUkq74hpW2Pv6B4tMjz2ebp,3.24%,22.79 trades/day,[object Object],6064.8519,0.3993
8vdDs96nCDw66R2GvtaijDQ8PcUKaV3d3gSJoN5GL8Eu,-24.92%,611.04 trades/day,[object Object],931.3698,0.7072
5tktC5qT2UZ6EEuz1eMRwXWfhebMWGtupgpC4B8oZkRt,35.06%,15.60 trades/day,[object Object],5342.3188,0.3265
CxX1F31uPNzocp7uGBRKKLswrHgvAMh7SiT2RHfDQ6We,-3.44%,45.69 trades/day,[object Object],155.3435,0.3147
3qz461CQZr2iMvfJ3LpGbzVoiJ6LKCz3E8CmQJNg7q9y,3.35%,24.00 trades/day,[object Object],5301.9108,0.3442
888DUdR3P4fYa4Es5AVvJhoqwQGhFV56NotdHt2gz3e1,0.00%,2419.07 trades/day,[object Object],0.0102,0.0051
9CuMF7PyKpYUQerGy3RjWrPUThPg4MiGCQxNVFsYKf7Z,1.73%,66.65 trades/day,[object Object],127.5613,0.3628
8MqRTAQnjhDYH7TWS1b1DjFog4CLZfySWE5cZeotG2VW,0.00%,21228.50 trades/day,[object Object],0.0000,0.0000
5AahvxmNBXEXt6wUVq9AteJnaMvJnFoacZ4MHYVSDitW,-95.41%,41.47 trades/day,[object Object],69.3719,0.3389
5JjQEnVwJyeUqhHHCE9FRTC1EizQFYZBtckDYbGB8XyB,-19.00%,1.73 trades/day,[object Object],8.1030,0.2138
4EmJ6sqLmWUoVKFMq3P22ehAW6uasecjT63qGWqqdi1T,0.02%,11.43 trades/day,[object Object],4884.1219,0.3235
CUSMcVnaJntd9yT5tjN6wmaL2ifP5myuC6ePL1E2n4an,-1.15%,56.53 trades/day,[object Object],57.2288,0.2115
72wyZR4Sa8YGSkWrLnd2LUg6NAdH7sqs2qumgPpSv5yC,-0.28%,7.48 trades/day,[object Object],51.0121,0.1225
5wVvgnuzqrRWHEF1QsecAQqwDGSgn7DSdE98RyHDL1PQ,-9.95%,2.42 trades/day,[object Object],591.2811,0.4863
4Vjr2VoUUTYKBy8Y7LxXjJGd9QrRbqr1ngEVBeqE9UpE,-20.82%,287.17 trades/day,[object Object],3.0124,0.5490
39ziLE4HVxTiyZcRhGGXLQEW1mQquCUSrADMgB4MC8Di,-5.32%,52.70 trades/day,[object Object],2.9491,0.1255
DtfHSNhSDrbHNYvc6SwPEz5w8NuLNDy5NbXzsHi2G8Xt,0.00%,17.61 trades/day,[object Object],8.0011,0.0998
Fdhf7iKnyqaZj8RT3M7J5e9vKXgrR5TCUqt5jBhUX7Ju,-0.00%,4.56 trades/day,[object Object],2131.7644,0.1310
27o88B1m5yRdxYea9ames2bUQqV7WbEt91qYyGWXSC79,3.59%,13.22 trades/day,[object Object],6452.3024,0.4112
2cJirTJ5hG4kVqJqPN7ThSv14FsHEnvTsQX1HXokEKZ7,-1.63%,68.57 trades/day,[object Object],144.4318,0.3686
7vPd35FsXuzQq1fmvK9SifUFUSLv9utuZWhka7JfTXwF,0.01%,885.74 trades/day,[object Object],7.7153,0.3324
5V676H2Th83MycbJQ1JuL3f8GCCf6WDDVY2qY8Tj9zFb,-30.95%,1543.44 trades/day,[object Object],135.8135,0.1823
Ej3mVSGpUT1D7x9tpijzEKmcbrfM9wMw51HweutUPkvk,2.98%,14.92 trades/day,[object Object],5323.4626,0.3251
9Ka5z3hRGFh5LyPqc72W7wiuDZBgidbqCZ2Fk3Zxq3Lt,3.08%,10.86 trades/day,[object Object],5075.5795,0.3137
aeACGx3A1fBYijPGfbqogvGdwgPjpFETpjAgFoVRKGQ,-29.12%,1.69 trades/day,[object Object],50.7334,0.1295
7d4kX2643BuxgLK4UY58ogLv6rg8PTzdyrP35Bnp484D,-31.57%,44.26 trades/day,[object Object],61.4373,0.3820
2pwNYyuo6EZ1TrZif9GKqNTo86JfowdeqRgZRi7LBQ63,3.07%,9.27 trades/day,[object Object],4105.9820,0.2369
FN5gBodUL2NsdyHVNFz8QhxYUvJ1aiDZcwhs9M8WxT5n,13.13%,16.81 trades/day,[object Object],100.9957,0.2394
7ZAePfqRmgR7keNxJ1nP1Az1AXV2CtQcvMqujAVoHxYy,2.94%,12.47 trades/day,[object Object],4935.5635,0.2875
H8a8xZEpu8P4n5kMkP1ZCYUASekfHjHuuhnJ24Hok2SG,0.00%,10.58 trades/day,[object Object],6833.0572,0.4604
5U4GPFaCHgf3tvE3NTkTGLHPJBnXN7YCxGrs5Z8QpZwi,0.03%,927.61 trades/day,[object Object],0.0143,0.0072
7k9EiHYnvYAANhxE4jhjCS9KCLHoYmACfvBTmdqSX7SN,-80.14%,43.78 trades/day,[object Object],1665.1092,0.5782
ENvwjBSnQF4mRAiT1m2XvLa2sjhvk7G9VsoS17BiWvqj,4.12%,7.24 trades/day,[object Object],99.6232,0.3352
CydoNVEUJLY71PibRiYm1ek1q4oA7HLxUGuLo7zRgEmy,0.00%,9.67 trades/day,[object Object],7211.1721,0.5014
3hZwHw2ZWWV2Uru4dRZ2gy1zGHhhBCdpu2LyDyGMpx7j,3.06%,12.65 trades/day,[object Object],5922.3385,0.3576
AekrxfDCpygTYnderC4pDde2HwaXTJ6n4En7Dfk2KMyH,0.00%,9.23 trades/day,[object Object],7734.0416,0.5781
A52AMpYcuSmKhD3CxiUq1fLDFBZ6EecpTkXJopv2kdj,-23.63%,45.59 trades/day,[object Object],759.4811,0.4968
FrJJpzZr35kYsLwzdpiUVrD9zRo94RFmVASw5B5W7NcY,-26.23%,7.35 trades/day,[object Object],115.2506,0.2133
NHtdVXcUuzULRJ3GkupLnZcxmUZ4rTP1u9kVkRzcash,0.00%,14734.88 trades/day,[object Object],8.8872,0.4589
7dGrdJRYtsNR8UYxZ3TnifXGjGc9eRYLq9sELwYpuuUu,0.00%,8327.71 trades/day,[object Object],95.3531,0.2206
Cr6v6hzmEGhxEHUiVtQRuVTj65cGRzhmKZ6mru8ARY1r,0.00%,3.44 trades/day,[object Object],44.8453,0.2754
j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF,0.02%,4021.44 trades/day,[object Object],0.8355,0.2600
G1pRtSyKuWSjTqRDcazzKBDzqEF96i1xSURpiXj3yFcc,105.88%,31.65 trades/day,[object Object],23.4780,0.2157
5xwMjxr3BkP3XCXLWKuRGWPj1h3cjnxhS2XAha7Fbi1q,4.90%,7.46 trades/day,[object Object],32.1688,0.2353
AqCB5WayQunLovX9H5u4Cxu1AyQttzbcQ5sDRePPh7uP,-66.62%,9.62 trades/day,[object Object],10.2234,0.2748
ERFwVsSXkgviBkRJUNTA7kpW2mPgKQAeY6aZTzUCXL6E,0.00%,4837.63 trades/day,[object Object],0.0000,0.0000
2btYi2pqVgtgzLqeAXE122FPhN2xBJMQpE1V9CMNv4EH,72.41%,40.37 trades/day,[object Object],1172.8087,0.2486
7PTnZawFu5sdJhPdSRem9JwfZPc3fSac8ZKwbfgq5RUm,0.00%,4460.51 trades/day,[object Object],0.0088,0.0044
H3SsPcVhZWhRyupU87Hn95WrJaYdz4rWNpdaiS4BSwmm,0.00%,742.79 trades/day,[object Object],14.6413,0.2695
j1oeQoPeuEDmjvyMwBmCWexzCQup77kbKKxV59CnYbd,0.01%,12491.57 trades/day,[object Object],0.8710,0.1896
j1opmdubY84LUeidrPCsSGskTCYmeJVzds1UWm6nngb,6.21%,6393.23 trades/day,[object Object],1.0483,0.2726
C9YvTztknq95XHVFz4wzsFeu5qwK6rHie4H5Z2o9kPE9,0.00%,3863.41 trades/day,[object Object],0.0000,0.0000
HJLqkCFiNMUsXvqA9btLXFwKpWgCAXXXmNBFnSELvXSC,0.00%,3096.25 trades/day,[object Object],174.4446,0.3135
GnVdeU72uYwVh5bLPYU5vRX4pehJSVDLQY12nbDnDjpW,-96.43%,8.30 trades/day,[object Object],768.1562,0.1369
4WAfwi1V6jUmFasSgMK3roUo6y9mHXxcUV75tVU9NtnQ,-82.83%,14.43 trades/day,[object Object],175.3275,0.1923
D1TPnz1MHqBcc3nXBTfgEouqHkh3Wwaw7SDnz9oTTG1S,0.00%,176.73 trades/day,[object Object],0.0333,0.0165
FaoqbZtEnpfSpbSm86VLcwSKiqgWAPfnkPeaEWvFJ5ec,0.00%,4860.00 trades/day,[object Object],7.6905,0.3810
Gn96hdr1mboNUMuPEg2DBmJNvwxJf8Z51hGahVNdkSxT,0.12%,5299.20 trades/day,[object Object],2.3924,0.4519
8KKii2e5YMQuDT32uuYzKUDjNaLrWbMjzu72cfcw6fac,0.00%,2156.23 trades/day,[object Object],25.6679,0.3299
CWvdyvKHEu8Z6QqGraJT3sLPyp9bJfFhoXcxUYRKC8ou,0.00%,249.58 trades/day,[object Object],635.1819,0.1513
HvFdDWS3RqymRAVx1ZdoL2RjiC38r5dtt19Z8op5jqDK,0.00%,9113.92 trades/day,[object Object],20.5085,0.3412
6vxAtsX7SJeWf7rCKMTD1iXah8E1z9ACGCAFVTuWoHxd,-82.90%,16.98 trades/day,[object Object],44.5936,0.2627
4EtAJ1p8RjqccEVhEhaYnEgQ6kA4JHR8oYqyLFwARUj6,268.71%,34.64 trades/day,[object Object],127.2042,0.2378
3AWDTDGZiW8joyfA52LKL7GUWLoKBCBUBLUE5JoWgBCu,234.84%,52.30 trades/day,[object Object],91.9355,0.3483
2YkifrBUvcjHGE3kzTSrGMMRUgPs2YRCyuU1nq7szxYV,589.19%,7.24 trades/day,[object Object],1040.3030,0.1784
DzcECUzDbmAq97E1tpfAWR5GHxfksDLpH3E9wKpTA9eH,0.00%,79.92 trades/day,[object Object],0.0980,-0.1010
5asKWJfxCYEGyC8Yocyi9KGVQyhi8rmTbzP72pgajUnF,0.01%,178.35 trades/day,[object Object],0.3655,0.0919
HzdXGXi1xH8YdxaMTQKk5dZSm5BqWsGgpNJsANhpeKmU,-51.65%,308.81 trades/day,[object Object],523.8234,0.6103
3xd4LGVWtYXLBspR6X5JWbW49NXmEehfPtX6Kqx98b4w,0.00%,8844.09 trades/day,[object Object],4.0480,0.4078
C5h6PAT1bjZ4LLCENj8PJmwqxhNvGRX8k3wQoccgGBfD,-44.29%,8.31 trades/day,[object Object],1508.7983,0.1273
ARBx28AMzR8NGK9M4yLwEyjne51vwsUfCrAgkXhzabPC,0.00%,108.88 trades/day,[object Object],5.0032,0.3302
687kTFNvKG9GXf8UsPzyrKbKpz5ExNrSCWfs7S4PTGiL,114.32%,67.26 trades/day,[object Object],7596.1571,0.4617
Cyd41su1nvqsLu8SVLbF6vo4cmNid455iro9NzVZGAjX,-0.00%,323.40 trades/day,[object Object],3705.8921,0.3370
oH8tg1q1xaFVPRUsuAsRYvK6YxNhjqkyX5vjao8TZBn,0.00%,1469.69 trades/day,[object Object],2.1680,0.1634
JD38n7ynKYcgPpF7k1BhXEeREu1KqptU93fVGy3S624k,0.00%,617142.86 trades/day,[object Object],1.9889,0.4105
ANwWDBtanRCF895L5SgjY79AQKJXwG5LdKYfTmQC1pnf,0.00%,5883.27 trades/day,[object Object],2.0907,0.3709
Fqgsp9CziV5DhyseYahkbFWLPFwFKsMyoK3abEjauw6Y,-83.54%,74.91 trades/day,[object Object],1274.1000,0.3504
4LBhsqPTC2fHBST7MCmURRiU1zinWYQWe4G2GtP4wCSM,17.53%,75.52 trades/day,[object Object],2.7425,0.3201
JD1dHSqYkrXvqUVL8s6gzL1yB7kpYymsHfwsGxgwp55h,0.00%,864000.00 trades/day,[object Object],1.6545,0.3177
C5tTsPKB9o9Jgqi1SfuwbHY9UHchx5w7VcmCMp5Tmsxu,-0.00%,16.56 trades/day,[object Object],64.3469,0.4058
7r59BsY4KbRvau19g6dkpFxyM9NpspMeaZqT28t54HtD,19.92%,18.57 trades/day,[object Object],2841.6934,0.3415
9w2H7WMCnXnBxjiyZWJDeEjfcoxELS519dqfnFwhmWyW,-99.14%,10.09 trades/day,[object Object],565.3875,0.5639
CwHFgfaUd4AiQqc9cGZF6gjnuWQnayDHp7dEam5DAtXf,0.00%,483.47 trades/day,[object Object],22.9214,0.3912
ATmKENkRrL1JQQnoUNAQvkiwgjiHKUkzyncxTGxyzQL1,3.68%,314.62 trades/day,[object Object],1247.5399,0.3166
GwyG5FQRNtY1faXYWdTLbcDNZTyW5d2Z63o1UiMUDQDT,-18.57%,35.19 trades/day,[object Object],2057.0330,0.1489
8ZniDsMmxUhK616ekXRf2gge1dZ5aGsViyhSbwH3GaH8,-99.96%,8.26 trades/day,[object Object],20.2233,0.1538
BfkNvWDMwM46uQ2WYCr7xGzmtCtH39zf48NKJ5ozCNn9,-97.75%,291.25 trades/day,[object Object],10.5364,0.1922
9JgrpAa9BZEhHQrLqWL85CL26uvQUGP2vVuFbyFFQe9L,0.00%,0.00 trades/day,[object Object],0.0000,0.0000
FYjTySyfLqRjB6B3rhZUCDDRvGsfu3PnMkmF4kvMVkVg,35.15%,13.59 trades/day,[object Object],58.6682,0.2386
Gdaqp3ND6r3HVAWXpawkQU18EuQqwNxpaeeio8ASVAYd,-23.68%,27.53 trades/day,[object Object],50.2769,0.2891
CmwPTro4ogHPhuG9Dozx1X7KiATNudF1rkem3BQmuPn7,0.00%,12992.48 trades/day,[object Object],0.0009,0.0020
FgfzLpCJhHYZVji6Sw7omJDEdTq5C12FrV72HzDtwvb5,-1.34%,235.82 trades/day,[object Object],3241.6447,0.3002
HG6uW2R3ABehfnmEWKTyRqG6LuBQ76HW3ZQ1BNbmcG39,4.13%,12.13 trades/day,[object Object],27.3556,0.2141
2AiyJugdSbU3tpES4apkkEvMiHYAHHbdqpiLGzwX5p54,0.13%,230.22 trades/day,[object Object],5.7832,0.5927
sD7s11yJ38VYEaWXDLNp4BiBtgtKXHdN7VLSLpyss38,-27.58%,932.37 trades/day,[object Object],750.1860,0.6600
5MWp4Y2YnYnhe897iYezXZEUyGCMVsUWcd8N7RsFSQ5J,-2.46%,63.67 trades/day,[object Object],386.9770,0.4204
8pzBGC9KkyssMFuckrcZTN52rhMng5ikpqkmQNoKn45V,0.00%,360.97 trades/day,[object Object],6.3841,0.4418
9ovctKvQYX6kag5gUEkSoHKLt7RAfSZJiJBDHR6v21du,-30.21%,13.17 trades/day,[object Object],17.6369,0.2812
FnP7FczWCa5649edhCXxShfhjB5E8adntkkjiYg6xhqY,0.00%,5366.46 trades/day,[object Object],0.1952,0.2095
JD25qVdtd65FoiXNmR89JjmoJdYk9sjYQeSTZAALFiMy,0.00%,720000.00 trades/day,[object Object],3.4110,0.1999
AFS1xYgD9YaFGd2iMUy5PbDbst5pFR2oTd5af9hkTH9u,54.26%,42.07 trades/day,[object Object],757.3501,0.2392
H9yxpcXFkPMXqxLhnP7YZstZ4n8HRbJYm3rAr47tYadU,-29.07%,14.98 trades/day,[object Object],5505.2211,0.6088
CVyXpJN1X3UQpgtV2YvmSkcSK4YLZHEY1ycRHcz7eiid,1.56%,7022.66 trades/day,[object Object],12.9099,0.2540
4TbbBx1Ztp5jN7PLbThcE4LvfNv3ekrPVgz6ymp6nfkd,0.00%,263.28 trades/day,[object Object],4.4335,0.5668
EDkv25Du3kZxStNyPNdDsG7mVs5Qt6VPoXc9LTzGwjwN,2092.94%,7.46 trades/day,[object Object],49.6571,0.3878
H78ETN2du2UXavPCMu8LHcobRn7FRGbPi1JQZf7tTjSX,0.14%,204.74 trades/day,[object Object],8.2806,0.5353
cGxeYN6F7T9aELwjLPeL3hnJNscGU7EHg5CEsP4B3Hz,-73.25%,25.19 trades/day,[object Object],1714.3614,0.3424
HyNiuntjo51d5paTG7rX5XLLAAi68GQMN1STwSmvna4F,-34.54%,84.04 trades/day,[object Object],46.8877,0.3436
EiT9GqS4fMR3cPsYeS98HMoNCq81DjDgfMBJr4WwTJb7,0.11%,195.82 trades/day,[object Object],8.0196,0.2785
HrJ6jDVqJ2gWkoQofjVeULgFTio9JnNGA7w4n15EJ1E,0.26%,10.94 trades/day,[object Object],50.3435,0.2091
35Qwif7Vdp2yP2urHKAhdfJjaSi2mG3qEtuzXE3cbSJc,-13.90%,11.54 trades/day,[object Object],121.5345,0.3307
5QPjU2J3HfnEj48s2GsFT9grkokGnPz7YGffZW3D83zF,295.37%,7.19 trades/day,[object Object],507.5448,0.4327
DwtF6KdjB9xgzKhCvcxKQLGU1NezdFFdVo8tLzSb7C8W,-15.56%,38.35 trades/day,[object Object],1203.8890,0.3585
CLegS2MSiCsBksVazCg4Y7Gz3NqeBK21QyvzK4Q7S168,160.24%,55.27 trades/day,[object Object],5368.5997,0.3626
ARBx6gcmjAsoyCYESrBYv4cKQ72bAbQAfZvSZjX1yGfs,0.00%,84.90 trades/day,[object Object],0.3437,0.0797
2ssNnQ777XH4JZktYq6dh6bcMz5xdwP89pzTLPpEPkzK,-0.00%,425.55 trades/day,[object Object],5151.5151,0.7462
